,sens,spec,prec,npv,jac,acc,phi,fnr,fpr,fdr,for,plr,nlr,pt,ba,f1,fm,bm,mk,dor,auc
10,0.625,0.6694214876033058,0.3333333333333333,0.8709677419354839,0.2777777777777778,0.6601307189542484,0.2452562466066871,0.375,0.3305785123966942,0.6666666666666667,0.12903225806451613,1.890625,0.5601851851851852,0.4210526315789474,0.6472107438016529,0.43478260869565216,0.4564354645876384,0.2944214876033058,0.20430107526881724,3.375,0.7164256198347108
11,0.65625,0.6859504132231405,0.3559322033898305,0.8829787234042553,0.3,0.6797385620915033,0.2859290434224191,0.34375,0.31404958677685946,0.6440677966101696,0.11702127659574467,2.0896381578947367,0.5011295180722891,0.4089046213423093,0.6711002066115703,0.4615384615384616,0.4833016743966198,0.34220041322314065,0.2389109267940859,4.169856459330145,0.724948347107438
12,0.625,0.6446280991735537,0.31746031746031744,0.8666666666666667,0.26666666666666666,0.6405228758169934,0.2228133944284271,0.375,0.3553719008264463,0.6825396825396826,0.1333333333333333,1.7587209302325582,0.5817307692307693,0.42989160832647455,0.6348140495867769,0.42105263157894735,0.44543540318737396,0.2696280991735538,0.1841269841269841,3.0232558139534884,0.7166838842975207
13,0.625,0.6859504132231405,0.3448275862068966,0.8736842105263158,0.2857142857142857,0.673202614379085,0.26066517505858594,0.375,0.31404958677685946,0.6551724137931034,0.12631578947368416,1.9901315789473688,0.5466867469879517,0.41481379126775547,0.6554752066115703,0.4444444444444445,0.4642383454426297,0.31095041322314065,0.2185117967332124,3.640350877192984,0.7215909090909092
14,0.59375,0.7107438016528925,0.35185185185185186,0.8686868686868687,0.2835820895522388,0.6862745098039216,0.25913832875223203,0.40625,0.2892561983471075,0.6481481481481481,0.13131313131313127,2.052678571428572,0.5715843023255814,0.4110629877314006,0.6522469008264462,0.4418604651162791,0.4570689631084538,0.3044938016528924,0.2205387205387206,3.5912087912087918,0.7208161157024793
median,0.625,0.6859504132231405,0.35185185185185186,0.8709677419354839,0.2857142857142857,0.6797385620915033,0.26066517505858594,0.375,0.31404958677685946,0.6481481481481481,0.12903225806451613,2.052678571428572,0.5601851851851852,0.4110629877314006,0.6554752066115703,0.4444444444444445,0.4641395608164571,0.31095041322314065,0.2205387205387206,3.640350877192984,0.7213326446280991
mean,0.609375,0.7076446280991735,0.35916573816776143,0.8723115094799034,0.29088194832020525,0.6875,0.27061972561639447,0.390625,0.2923553719008264,0.6408342618322387,0.1276884905200966,2.1377976642329664,0.553887323743202,0.4076945725272274,0.6585098140495869,0.45021673128138073,0.4667802043856326,0.3170196280991736,0.2313346930696264,3.9078042938641913,0.7254729467975207
std,0.029231698334171417,0.0442047373870551,0.03491795914022851,0.008271833332578056,0.022205162849997965,0.03269760540998657,0.041012073659694864,0.029231698334171417,0.04420473738705509,0.03491795914022853,0.008271833332578058,0.3408035050590023,0.041128734071982385,0.01796629555993604,0.02068167684217335,0.02645156428112338,0.02320198103655477,0.0413633536843467,0.04070866961295383,0.8400983057999378,0.012173107579020416
ci_lower,0.5520819240580845,0.6210049348744943,0.29072779583927233,0.8560990140619326,0.24736062886336246,0.6234138710157243,0.19023753831208873,0.33333192405808454,0.2057156786761472,0.5723963195037496,0.11147599510212566,1.4698350685123076,0.47327648623239116,0.3724812802941509,0.617974472299031,0.3983726179556328,0.42130515718400396,0.23594894459806193,0.1515471667696968,2.2612418710231963,0.7016140943627092
ci_upper,0.6666680759419155,0.7942843213238527,0.4276036804962505,0.8885240048978743,0.33440326777704804,0.7515861289842757,0.3510019129207002,0.44791807594191546,0.37899506512550557,0.7092722041607278,0.14390098593806752,2.805760259953625,0.6344981612540129,0.4429078647603039,0.6990451558001427,0.5020608446071286,0.5122552515872613,0.3980903116002853,0.311122219369556,5.554366716705186,0.7493317992323323
